BRC Query,Num Of Points
"[[(152628, 292475), [281685, 219328]]]",0
"[[(131587, 271434), [120944, 219328]]]",3
"[[(317342, 457189), [228015, 219328]]]",0
"[[(312044, 451891), [152406, 219328]]]",0
"[[(244341, 384188), [266410, 219328]]]",0
"[[(195480, 335327), [51304, 191151]]]",1
"[[(178156, 318003), [329391, 219328]]]",0
"[[(68593, 208440), [263153, 219328]]]",0
"[[(315913, 455760), [183895, 219328]]]",0
"[[(107930, 247777), [135537, 219328]]]",2
"[[(16615, 156462), [150218, 219328]]]",0
"[[(69529, 209376), [123701, 219328]]]",1
"[[(203183, 343030), [97498, 219328]]]",2
"[[(182461, 322308), [231532, 219328]]]",0
"[[(40723, 180570), [60864, 200711]]]",2
"[[(84850, 224697), [122817, 219328]]]",1
"[[(31832, 171679), [308988, 219328]]]",0
"[[(288190, 428037), [323827, 219328]]]",0
"[[(46912, 186759), [22113, 161960]]]",24
"[[(73361, 213208), [106956, 219328]]]",1
"[[(326012, 465859), [310082, 219328]]]",0
"[[(70871, 210718), [213223, 219328]]]",0
"[[(56106, 195953), [202176, 219328]]]",0
"[[(68958, 208805), [27196, 167043]]]",12
"[[(325575, 465422), [19460, 159307]]]",1
"[[(110138, 249985), [105095, 219328]]]",3
"[[(73073, 212920), [259373, 219328]]]",0
"[[(118519, 258366), [40143, 179990]]]",3
"[[(20061, 159908), [293453, 219328]]]",0
"[[(231263, 371110), [333490, 219328]]]",0
"[[(61332, 201179), [144389, 219328]]]",0
"[[(44819, 184666), [123895, 219328]]]",1
"[[(45850, 185697), [165959, 219328]]]",0
"[[(191771, 331618), [236742, 219328]]]",0
"[[(102655, 242502), [40120, 179967]]]",4
"[[(272167, 412014), [253028, 219328]]]",0
"[[(28762, 168609), [320846, 219328]]]",0
"[[(61028, 200875), [213258, 219328]]]",0
"[[(112636, 252483), [144501, 219328]]]",2
"[[(196103, 335950), [254645, 219328]]]",0
"[[(306839, 446686), [96944, 219328]]]",0
"[[(114764, 254611), [38552, 178399]]]",3
"[[(91063, 230910), [93027, 219328]]]",1
"[[(187587, 327434), [285713, 219328]]]",0
"[[(139549, 279396), [69570, 209417]]]",2
"[[(321007, 460854), [240016, 219328]]]",0
"[[(99772, 239619), [15039, 154886]]]",29
"[[(255384, 395231), [223025, 219328]]]",0
"[[(306495, 446342), [274769, 219328]]]",0
"[[(171404, 311251), [195367, 219328]]]",2
"[[(211877, 351724), [139677, 219328]]]",2
"[[(88549, 228396), [302032, 219328]]]",0
"[[(14637, 154484), [248216, 219328]]]",0
"[[(49574, 189421), [184234, 219328]]]",0
"[[(32075, 171922), [293497, 219328]]]",0
"[[(155380, 295227), [78810, 218657]]]",2
"[[(134014, 273861), [260733, 219328]]]",0
"[[(192784, 332631), [328003, 219328]]]",0
"[[(159047, 298894), [196441, 219328]]]",2
"[[(317592, 457439), [333740, 219328]]]",0
"[[(77503, 217350), [170802, 219328]]]",0
"[[(211549, 351396), [225391, 219328]]]",0
"[[(50439, 190286), [9783, 148763]]]",355
"[[(319846, 459693), [108942, 219328]]]",0
"[[(183439, 323286), [92044, 219328]]]",2
"[[(133639, 273486), [125084, 219328]]]",3
"[[(243068, 382915), [206637, 219328]]]",2
"[[(305991, 445838), [225385, 219328]]]",0
"[[(24655, 164502), [219020, 219328]]]",0
"[[(305635, 445482), [227388, 219328]]]",0
"[[(32643, 172490), [94978, 219328]]]",1
"[[(241609, 381456), [41611, 181458]]]",0
"[[(144026, 283873), [90790, 219328]]]",3
"[[(242140, 381987), [284717, 219328]]]",0
"[[(263584, 403431), [302454, 219328]]]",0
"[[(324775, 464622), [9783, 148000]]]",9
"[[(28517, 168364), [267420, 219328]]]",0
"[[(179005, 318852), [171725, 219328]]]",2
"[[(252902, 392749), [34256, 174103]]]",0
"[[(225768, 365615), [106683, 219328]]]",2
"[[(295721, 435568), [51877, 191724]]]",0
"[[(76547, 216394), [15839, 155686]]]",42
"[[(218784, 358631), [226999, 219328]]]",0
"[[(173884, 313731), [9895, 149742]]]",25
"[[(120065, 259912), [15609, 155456]]]",18
"[[(9353, 149200), [285122, 219328]]]",0
"[[(329013, 468860), [59384, 199231]]]",0
"[[(107972, 247819), [70456, 210303]]]",1
"[[(327072, 466919), [112196, 219328]]]",0
"[[(166670, 306517), [154908, 219328]]]",2
"[[(103653, 243500), [60640, 200487]]]",3
"[[(257471, 397318), [216100, 219328]]]",0
"[[(50765, 190612), [19570, 159417]]]",31
"[[(152146, 291993), [245608, 219328]]]",0
"[[(68818, 208665), [142590, 219328]]]",0
"[[(78067, 217914), [281200, 219328]]]",0
"[[(190072, 329919), [68467, 208314]]]",0
"[[(89088, 228935), [154083, 219328]]]",0
"[[(17855, 157702), [30293, 170140]]]",15
"[[(29436, 169283), [115981, 219328]]]",0
"[[(144258, 284105), [300856, 219328]]]",0
"[[(173117, 312964), [200475, 219328]]]",2
"[[(305633, 445480), [30139, 169986]]]",0
"[[(326672, 466519), [267369, 219328]]]",0
"[[(248589, 388436), [236413, 219328]]]",0
"[[(203387, 343234), [290146, 219328]]]",0
"[[(101591, 241438), [117087, 219328]]]",1
"[[(205028, 344875), [315939, 219328]]]",0
"[[(160703, 300550), [12781, 152628]]]",20
"[[(80708, 220555), [87296, 219328]]]",1
"[[(150394, 290241), [182919, 219328]]]",2
"[[(185070, 324917), [200636, 219328]]]",2
"[[(57246, 197093), [185460, 219328]]]",0
"[[(333457, 473304), [26815, 166662]]]",1
"[[(29719, 169566), [149476, 219328]]]",0
"[[(94027, 233874), [86454, 219328]]]",1
"[[(314013, 453860), [159914, 219328]]]",0
"[[(197336, 337183), [215101, 219328]]]",1
"[[(295680, 435527), [76086, 215933]]]",0
"[[(161946, 301793), [68355, 208202]]]",1
"[[(258760, 398607), [133792, 219328]]]",0
"[[(33417, 173264), [169534, 219328]]]",0
"[[(102272, 242119), [282345, 219328]]]",0
"[[(45269, 185116), [166803, 219328]]]",0
"[[(219493, 359340), [180356, 219328]]]",2
"[[(164997, 304844), [225550, 219328]]]",0
"[[(65081, 204928), [60231, 200078]]]",4
"[[(302153, 442000), [260389, 219328]]]",0
"[[(256631, 396478), [184844, 219328]]]",0
"[[(188289, 328136), [73299, 213146]]]",1
"[[(259296, 399143), [68938, 208785]]]",0
"[[(269073, 408920), [231744, 219328]]]",0
"[[(27947, 167794), [166401, 219328]]]",0
"[[(183796, 323643), [89729, 219328]]]",2
"[[(95440, 235287), [304070, 219328]]]",0
"[[(205024, 344871), [53689, 193536]]]",0
"[[(42633, 182480), [52508, 192355]]]",4
"[[(111947, 251794), [124015, 219328]]]",3
"[[(40180, 180027), [209869, 219328]]]",0
"[[(12233, 152080), [59537, 199384]]]",2
"[[(214585, 354432), [299869, 219328]]]",0
"[[(280224, 420071), [160066, 219328]]]",0
"[[(243283, 383130), [264293, 219328]]]",0
"[[(314767, 454614), [122020, 219328]]]",0
"[[(229910, 369757), [51980, 191827]]]",0
"[[(201228, 341075), [123532, 219328]]]",2
"[[(144912, 284759), [314945, 219328]]]",0
"[[(95453, 235300), [234201, 219328]]]",0
"[[(108751, 248598), [196084, 219328]]]",1
"[[(68416, 208263), [41596, 181443]]]",6
"[[(22597, 162444), [283795, 219328]]]",0
"[[(244891, 384738), [113859, 219328]]]",1
"[[(70460, 210307), [268733, 219328]]]",0
"[[(216759, 356606), [142586, 219328]]]",2
"[[(116766, 256613), [30190, 170037]]]",4
"[[(121307, 261154), [84848, 219328]]]",3
"[[(62973, 202820), [111910, 219328]]]",1
"[[(248454, 388301), [206314, 219328]]]",1
"[[(197721, 337568), [294583, 219328]]]",0
"[[(87459, 227306), [63034, 202881]]]",1
"[[(320718, 460565), [263917, 219328]]]",0
"[[(85922, 225769), [303765, 219328]]]",0
"[[(220929, 360776), [230016, 219328]]]",0
"[[(281390, 421237), [267852, 219328]]]",0
"[[(177179, 317026), [269443, 219328]]]",0
"[[(269551, 409398), [114018, 219328]]]",0
"[[(292705, 432552), [327812, 219328]]]",0
"[[(122817, 262664), [13205, 153052]]]",33
"[[(186490, 326337), [174976, 219328]]]",2
"[[(176845, 316692), [26712, 166559]]]",3
"[[(283424, 423271), [85903, 219328]]]",0
"[[(142797, 282644), [324045, 219328]]]",0
"[[(89856, 229703), [206824, 219328]]]",0
"[[(313749, 453596), [162458, 219328]]]",0
"[[(254758, 394605), [42908, 182755]]]",0
"[[(52494, 192341), [278926, 219328]]]",0
"[[(28782, 168629), [42905, 182752]]]",6
"[[(126129, 265976), [76533, 216380]]]",2
"[[(29419, 169266), [165638, 219328]]]",0
"[[(16130, 155977), [243306, 219328]]]",0
"[[(181443, 321290), [92364, 219328]]]",3
"[[(86141, 225988), [249674, 219328]]]",0
"[[(202796, 342643), [272882, 219328]]]",0
"[[(208516, 348363), [285888, 219328]]]",0
"[[(271534, 411381), [25742, 165589]]]",0
"[[(308991, 448838), [55642, 195489]]]",0
"[[(279697, 419544), [322764, 219328]]]",0
"[[(48150, 187997), [231655, 219328]]]",0
"[[(116175, 256022), [159984, 219328]]]",2
"[[(288829, 428676), [321963, 219328]]]",0
"[[(227185, 367032), [260935, 219328]]]",0
"[[(211839, 351686), [326585, 219328]]]",0
"[[(315553, 455400), [130575, 219328]]]",0
"[[(18855, 158702), [9783, 148090]]]",523
"[[(103521, 243368), [166683, 219328]]]",1
"[[(273856, 413703), [307100, 219328]]]",0
"[[(141527, 281374), [182540, 219328]]]",2
"[[(42521, 182368), [266858, 219328]]]",0
"[[(145484, 285331), [166873, 219328]]]",2
"[[(222064, 361911), [209527, 219328]]]",1
"[[(209275, 349122), [40758, 180605]]]",0
"[[(93992, 233839), [74869, 214716]]]",1
"[[(133396, 273243), [158633, 219328]]]",2
"[[(183242, 323089), [37229, 177076]]]",1
"[[(26956, 166803), [260472, 219328]]]",0
"[[(227199, 367046), [81991, 219328]]]",2
"[[(265978, 405825), [323720, 219328]]]",0
"[[(50909, 190756), [87480, 219328]]]",2
"[[(193071, 332918), [223672, 219328]]]",0
"[[(26561, 166408), [328861, 219328]]]",0
"[[(252581, 392428), [210850, 219328]]]",0
"[[(248703, 388550), [32775, 172622]]]",0
"[[(61322, 201169), [254998, 219328]]]",0
"[[(87477, 227324), [18722, 158569]]]",20
"[[(25138, 164985), [321798, 219328]]]",0
"[[(331812, 471659), [77691, 217538]]]",0
"[[(177939, 317786), [63320, 203167]]]",1
"[[(296026, 435873), [189870, 219328]]]",0
"[[(110339, 250186), [209136, 219328]]]",1
"[[(265185, 405032), [66311, 206158]]]",0
"[[(39658, 179505), [327995, 219328]]]",0
"[[(253058, 392905), [330203, 219328]]]",0
"[[(185255, 325102), [73298, 213145]]]",1
"[[(334243, 474090), [163508, 219328]]]",0
"[[(74758, 214605), [211354, 219328]]]",0
"[[(162154, 302001), [71845, 211692]]]",2
"[[(280226, 420073), [107274, 219328]]]",0
"[[(28136, 167983), [213651, 219328]]]",0
"[[(241204, 381051), [202932, 219328]]]",2
"[[(107982, 247829), [246914, 219328]]]",0
"[[(195053, 334900), [47616, 187463]]]",1
"[[(31521, 171368), [29078, 168925]]]",15
"[[(263007, 402854), [142012, 219328]]]",0
"[[(22092, 161939), [280779, 219328]]]",0
"[[(306571, 446418), [307903, 219328]]]",0
"[[(121352, 261199), [128522, 219328]]]",3
"[[(57125, 196972), [271526, 219328]]]",0
"[[(282692, 422539), [228376, 219328]]]",0
"[[(273986, 413833), [168188, 219328]]]",0
"[[(67594, 207441), [84500, 219328]]]",1
"[[(231448, 371295), [304870, 219328]]]",0
"[[(229396, 369243), [52173, 192020]]]",0
"[[(63043, 202890), [226032, 219328]]]",0
"[[(41106, 180953), [60132, 199979]]]",2
"[[(225781, 365628), [89988, 219328]]]",2
"[[(24213, 164060), [242326, 219328]]]",0
"[[(234130, 373977), [226755, 219328]]]",0
"[[(23916, 163763), [268491, 219328]]]",0
"[[(178247, 318094), [140544, 219328]]]",3
"[[(49293, 189140), [192930, 219328]]]",0
"[[(44989, 184836), [71754, 211601]]]",2
"[[(196469, 336316), [23519, 163366]]]",3
"[[(189229, 329076), [190505, 219328]]]",2
"[[(101391, 241238), [13341, 153188]]]",45
"[[(128961, 268808), [199902, 219328]]]",2
"[[(45088, 184935), [320901, 219328]]]",0
"[[(83242, 223089), [117157, 219328]]]",1
"[[(9811, 149658), [115486, 219328]]]",0
"[[(72703, 212550), [11883, 151730]]]",80
"[[(161871, 301718), [201647, 219328]]]",2
"[[(21040, 160887), [325231, 219328]]]",0
"[[(130204, 270051), [82506, 219328]]]",3
"[[(106154, 246001), [246168, 219328]]]",0
"[[(67042, 206889), [258041, 219328]]]",0
"[[(188707, 328554), [143498, 219328]]]",2
"[[(76357, 216204), [22763, 162610]]]",14
"[[(117231, 257078), [198035, 219328]]]",2
"[[(183760, 323607), [256299, 219328]]]",0
"[[(161540, 301387), [163487, 219328]]]",2
"[[(298155, 438002), [179550, 219328]]]",0
"[[(104609, 244456), [319029, 219328]]]",0
"[[(50484, 190331), [61898, 201745]]]",4
"[[(287681, 427528), [312649, 219328]]]",0
"[[(169473, 309320), [90117, 219328]]]",3
"[[(205558, 345405), [85148, 219328]]]",2
"[[(73776, 213623), [124937, 219328]]]",1
"[[(173735, 313582), [274629, 219328]]]",0
"[[(135434, 275281), [132193, 219328]]]",3
"[[(104556, 244403), [160716, 219328]]]",1
"[[(203394, 343241), [228205, 219328]]]",0
"[[(32368, 172215), [77445, 217292]]]",1
"[[(323323, 463170), [18890, 158737]]]",1
"[[(214582, 354429), [48970, 188817]]]",0
"[[(46500, 186347), [77333, 217180]]]",2
"[[(228439, 368286), [165081, 219328]]]",2
"[[(296882, 436729), [226613, 219328]]]",0
"[[(82714, 222561), [318011, 219328]]]",0
"[[(229465, 369312), [164369, 219328]]]",2
"[[(194010, 333857), [52448, 192295]]]",1
"[[(138171, 278018), [241326, 219328]]]",0
"[[(201713, 341560), [285574, 219328]]]",0
"[[(38450, 178297), [205475, 219328]]]",0
"[[(222354, 362201), [12535, 152382]]]",11
"[[(226863, 366710), [176240, 219328]]]",2
"[[(239483, 379330), [115066, 219328]]]",2
"[[(202940, 342787), [161896, 219328]]]",2
"[[(254997, 394844), [55856, 195703]]]",0
"[[(105350, 245197), [65062, 204909]]]",1
"[[(153329, 293176), [66920, 206767]]]",1
"[[(300764, 440611), [325597, 219328]]]",0
"[[(88793, 228640), [242035, 219328]]]",0
"[[(217190, 357037), [105309, 219328]]]",2
"[[(229211, 369058), [234460, 219328]]]",0
"[[(99729, 239576), [138118, 219328]]]",1
"[[(245853, 385700), [186578, 219328]]]",1
"[[(282502, 422349), [82863, 219328]]]",0
"[[(194431, 334278), [250566, 219328]]]",0
"[[(53467, 193314), [261499, 219328]]]",0
"[[(114882, 254729), [162639, 219328]]]",2
"[[(9083, 148930), [243568, 219328]]]",0
"[[(332512, 472359), [250343, 219328]]]",0
"[[(12194, 152041), [122796, 219328]]]",0
"[[(164648, 304495), [68125, 207972]]]",1
"[[(166011, 305858), [293963, 219328]]]",0
"[[(327492, 467339), [90021, 219328]]]",0
"[[(230524, 370371), [255284, 219328]]]",0
"[[(56641, 196488), [269044, 219328]]]",0
"[[(129941, 269788), [293193, 219328]]]",0
"[[(220613, 360460), [154963, 219328]]]",2
"[[(19451, 159298), [71467, 211314]]]",1
"[[(149715, 289562), [29375, 169222]]]",3
"[[(8249, 148096), [142636, 219328]]]",0
"[[(217008, 356855), [283945, 219328]]]",0
"[[(313051, 452898), [215858, 219328]]]",0
"[[(241207, 381054), [61611, 201458]]]",0
"[[(140556, 280403), [193621, 219328]]]",2
"[[(156698, 296545), [110893, 219328]]]",3
"[[(320283, 460130), [52817, 192664]]]",0
"[[(26703, 166550), [45056, 184903]]]",6
"[[(145735, 285582), [168341, 219328]]]",2
"[[(287897, 427744), [186317, 219328]]]",0
"[[(70079, 209926), [286086, 219328]]]",0
"[[(138689, 278536), [93866, 219328]]]",3
"[[(43817, 183664), [225607, 219328]]]",0
"[[(159999, 299846), [156358, 219328]]]",2
"[[(280659, 420506), [78592, 218439]]]",0
"[[(309048, 448895), [282351, 219328]]]",0
"[[(118363, 258210), [286710, 219328]]]",0
"[[(63327, 203174), [223496, 219328]]]",0
"[[(293105, 432952), [219621, 219328]]]",0
"[[(154191, 294038), [161342, 219328]]]",2
"[[(240043, 379890), [203049, 219328]]]",2
"[[(306034, 445881), [80370, 219328]]]",0
"[[(90466, 230313), [72760, 212607]]]",1
"[[(71303, 211150), [208094, 219328]]]",0
"[[(218470, 358317), [318003, 219328]]]",0
"[[(253453, 393300), [81272, 219328]]]",0
"[[(301515, 441362), [164858, 219328]]]",0
"[[(193745, 333592), [255929, 219328]]]",0
"[[(225752, 365599), [122417, 219328]]]",2
"[[(258053, 397900), [264419, 219328]]]",0
"[[(271082, 410929), [174966, 219328]]]",0
"[[(266444, 406291), [39690, 179537]]]",0
"[[(240891, 380738), [165500, 219328]]]",2
"[[(82991, 222838), [267913, 219328]]]",0
"[[(35592, 175439), [333774, 219328]]]",0
"[[(121213, 261060), [21510, 161357]]]",6
"[[(194449, 334296), [255333, 219328]]]",0
"[[(213095, 352942), [13417, 153264]]]",11
"[[(284326, 424173), [42959, 182806]]]",0
"[[(50779, 190626), [215271, 219328]]]",0
"[[(11484, 151331), [197530, 219328]]]",0
"[[(29706, 169553), [69014, 208861]]]",1
"[[(333635, 473482), [10078, 149925]]]",4
"[[(149846, 289693), [161485, 219328]]]",2
"[[(126966, 266813), [81873, 219328]]]",3
"[[(308455, 448302), [159072, 219328]]]",0
"[[(108363, 248210), [63408, 203255]]]",1
"[[(235667, 375514), [249758, 219328]]]",0
"[[(181234, 321081), [209511, 219328]]]",1
"[[(96331, 236178), [181496, 219328]]]",0
"[[(229214, 369061), [236323, 219328]]]",0
"[[(85721, 225568), [242626, 219328]]]",0
"[[(85449, 225296), [282928, 219328]]]",0
"[[(173829, 313676), [75867, 215714]]]",2
"[[(117622, 257469), [106066, 219328]]]",3
"[[(240966, 380813), [191181, 219328]]]",2
"[[(211999, 351846), [232140, 219328]]]",0
"[[(266044, 405891), [212346, 219328]]]",0
"[[(123543, 263390), [110979, 219328]]]",3
"[[(238422, 378269), [115212, 219328]]]",2
"[[(315627, 455474), [34223, 174070]]]",0
"[[(211722, 351569), [25564, 165411]]]",0
"[[(130815, 270662), [52501, 192348]]]",3
"[[(106030, 245877), [198753, 219328]]]",1
"[[(37996, 177843), [99014, 219328]]]",0
"[[(130309, 270156), [328341, 219328]]]",0
"[[(164106, 303953), [329246, 219328]]]",0
"[[(53535, 193382), [276614, 219328]]]",0
"[[(157237, 297084), [193227, 219328]]]",2
"[[(223826, 363673), [248395, 219328]]]",0
"[[(36397, 176244), [278714, 219328]]]",0
"[[(294997, 434844), [233877, 219328]]]",0
"[[(312707, 452554), [246459, 219328]]]",0
"[[(265124, 404971), [141680, 219328]]]",0
"[[(257495, 397342), [121058, 219328]]]",0
"[[(184903, 324750), [147510, 219328]]]",2
"[[(30260, 170107), [31084, 170931]]]",15
"[[(35670, 175517), [93501, 219328]]]",1
"[[(191514, 331361), [10148, 149995]]]",23
"[[(160060, 299907), [11855, 151702]]]",22
"[[(81730, 221577), [41508, 181355]]]",5
"[[(232378, 372225), [124596, 219328]]]",2
"[[(327218, 467065), [216004, 219328]]]",0
"[[(300548, 440395), [123970, 219328]]]",0
"[[(245988, 385835), [109225, 219328]]]",1
"[[(186114, 325961), [327051, 219328]]]",0
"[[(61772, 201619), [326021, 219328]]]",0
"[[(53006, 192853), [175380, 219328]]]",0
"[[(177424, 317271), [289083, 219328]]]",0
"[[(247058, 386905), [178585, 219328]]]",1
"[[(142072, 281919), [23231, 163078]]]",5
"[[(281790, 421637), [31370, 171217]]]",0
"[[(107800, 247647), [201424, 219328]]]",1
"[[(50120, 189967), [118003, 219328]]]",1
"[[(283113, 422960), [189388, 219328]]]",0
"[[(106570, 246417), [113824, 219328]]]",2
"[[(139858, 279705), [166096, 219328]]]",2
"[[(171816, 311663), [279121, 219328]]]",0
"[[(209795, 349642), [141621, 219328]]]",2
"[[(260868, 400715), [188440, 219328]]]",0
"[[(133926, 273773), [31449, 171296]]]",4
"[[(168451, 308298), [297510, 219328]]]",0
"[[(46042, 185889), [12944, 152791]]]",104
"[[(249777, 389624), [267797, 219328]]]",0
"[[(237859, 377706), [33004, 172851]]]",0
"[[(224186, 364033), [266896, 219328]]]",0
"[[(249557, 389404), [238860, 219328]]]",0
"[[(70047, 209894), [53004, 192851]]]",4
"[[(50834, 190681), [134546, 219328]]]",1
"[[(59880, 199727), [88750, 219328]]]",1
"[[(225178, 365025), [120034, 219328]]]",2
"[[(239139, 378986), [329377, 219328]]]",0
"[[(48562, 188409), [231954, 219328]]]",0
"[[(301199, 441046), [214933, 219328]]]",0
"[[(28748, 168595), [102692, 219328]]]",0
"[[(139046, 278893), [265025, 219328]]]",0
"[[(123486, 263333), [75270, 215117]]]",2
"[[(154391, 294238), [192720, 219328]]]",2
"[[(175677, 315524), [236100, 219328]]]",0
"[[(64365, 204212), [300173, 219328]]]",0
"[[(157804, 297651), [327975, 219328]]]",0
"[[(291796, 431643), [113595, 219328]]]",0
"[[(163642, 303489), [239738, 219328]]]",0
"[[(277619, 417466), [325138, 219328]]]",0
"[[(250378, 390225), [289221, 219328]]]",0
"[[(144949, 284796), [151009, 219328]]]",2
"[[(129640, 269487), [16798, 156645]]]",13
"[[(70365, 210212), [330486, 219328]]]",0
"[[(59969, 199816), [98596, 219328]]]",1
"[[(225518, 365365), [138546, 219328]]]",2
"[[(122445, 262292), [157306, 219328]]]",2
"[[(11493, 151340), [288885, 219328]]]",0
"[[(278273, 418120), [232653, 219328]]]",0
"[[(34211, 174058), [71972, 211819]]]",1
"[[(209807, 349654), [150977, 219328]]]",2
"[[(70111, 209958), [304165, 219328]]]",0
"[[(196286, 336133), [128473, 219328]]]",2
"[[(294712, 434559), [156053, 219328]]]",0
"[[(124277, 264124), [134017, 219328]]]",3
"[[(42084, 181931), [279778, 219328]]]",0
"[[(169345, 309192), [179721, 219328]]]",2
"[[(130592, 270439), [203779, 219328]]]",2
"[[(259916, 399763), [158499, 219328]]]",0
"[[(313284, 453131), [97970, 219328]]]",0
"[[(80095, 219942), [16242, 156089]]]",34
"[[(298112, 437959), [272803, 219328]]]",0
"[[(180023, 319870), [200524, 219328]]]",2
"[[(315051, 454898), [21374, 161221]]]",0
"[[(76181, 216028), [215515, 219328]]]",0
"[[(89509, 229356), [100792, 219328]]]",1
"[[(275752, 415599), [48202, 188049]]]",0
"[[(79200, 219047), [116384, 219328]]]",1
"[[(268550, 408397), [306697, 219328]]]",0
"[[(120030, 259877), [131490, 219328]]]",3
"[[(77390, 217237), [130637, 219328]]]",1
"[[(209761, 349608), [193433, 219328]]]",2
"[[(327145, 466992), [317985, 219328]]]",0
"[[(77606, 217453), [269456, 219328]]]",0
"[[(64747, 204594), [331087, 219328]]]",0
"[[(21756, 161603), [284120, 219328]]]",0
"[[(320658, 460505), [196134, 219328]]]",0
"[[(264598, 404445), [246984, 219328]]]",0
"[[(169964, 309811), [14741, 154588]]]",11
"[[(123498, 263345), [299370, 219328]]]",0
"[[(93595, 233442), [267481, 219328]]]",0
"[[(260255, 400102), [294393, 219328]]]",0
"[[(172713, 312560), [49416, 189263]]]",3
"[[(143990, 283837), [80177, 219328]]]",3
"[[(324947, 464794), [218804, 219328]]]",0
"[[(108290, 248137), [174012, 219328]]]",1
"[[(161066, 300913), [209491, 219328]]]",1
"[[(39144, 178991), [117516, 219328]]]",0
"[[(28190, 168037), [173350, 219328]]]",0
"[[(138983, 278830), [188034, 219328]]]",2
"[[(239430, 379277), [126562, 219328]]]",2
"[[(144487, 284334), [188562, 219328]]]",2
"[[(93225, 233072), [167973, 219328]]]",0
"[[(17017, 156864), [194951, 219328]]]",0
"[[(308844, 448691), [290977, 219328]]]",0
"[[(38621, 178468), [87397, 219328]]]",1
"[[(193410, 333257), [19644, 159491]]]",4
"[[(265598, 405445), [40267, 180114]]]",0
"[[(20995, 160842), [134715, 219328]]]",0
"[[(31690, 171537), [14639, 154486]]]",99
"[[(126488, 266335), [179385, 219328]]]",2
"[[(43005, 182852), [40835, 180682]]]",7
"[[(188958, 328805), [229708, 219328]]]",0
"[[(79341, 219188), [121638, 219328]]]",1
"[[(243504, 383351), [236294, 219328]]]",0
"[[(82594, 222441), [195830, 219328]]]",0
"[[(171669, 311516), [100882, 219328]]]",3
"[[(180509, 320356), [222357, 219328]]]",0
"[[(208745, 348592), [13167, 153014]]]",11
"[[(222699, 362546), [146393, 219328]]]",2
"[[(287932, 427779), [286690, 219328]]]",0
"[[(250678, 390525), [30105, 169952]]]",0
"[[(304197, 444044), [72392, 212239]]]",0
"[[(222516, 362363), [212746, 219328]]]",1
"[[(97935, 237782), [9783, 149594]]]",166
"[[(270551, 410398), [80587, 219328]]]",0
"[[(334142, 473989), [277566, 219328]]]",0
"[[(85799, 225646), [49875, 189722]]]",3
"[[(181158, 321005), [132572, 219328]]]",3
"[[(100535, 240382), [137508, 219328]]]",1
"[[(19638, 159485), [96639, 219328]]]",1
"[[(302456, 442303), [96362, 219328]]]",0
"[[(49267, 189114), [232080, 219328]]]",0
"[[(321577, 461424), [62463, 202310]]]",0
"[[(333443, 473290), [247984, 219328]]]",0
"[[(86797, 226644), [330521, 219328]]]",0
"[[(323722, 463569), [29114, 168961]]]",1
