BRC Query: Small,Points,Num Of Points
"[168779, 352767, 215394, 219328]",[],0
"[169780, 312266, 216395, 219328]",[],0
"[199635, 102747, 246250, 149362]",[],0
"[412093, 11844, 458708, 58459]","[(443074, 12940)]",1
"[352652, 403661, 399267, 219328]",[],0
"[257181, 220431, 303796, 219328]",[],0
"[220244, 339922, 266859, 219328]",[],0
"[120287, 55999, 166902, 102614]",[],0
"[227144, 148003, 273759, 194618]",[],0
"[263081, 234577, 309696, 219328]",[],0
"[359062, 266486, 405677, 219328]",[],0
"[205653, 84361, 252268, 130976]",[],0
"[233148, 115956, 279763, 162571]",[],0
"[407604, 230457, 454219, 219328]",[],0
"[337406, 412334, 384021, 219328]",[],0
"[108819, 148435, 155434, 195050]",[],0
"[45712, 79866, 92327, 126481]","[(59458, 97155)]",1
"[251902, 176859, 298517, 219328]",[],0
"[198370, 160880, 244985, 207495]",[],0
"[427494, 243980, 474109, 219328]",[],0
"[188257, 137113, 234872, 183728]",[],0
"[93192, 249900, 139807, 219328]",[],0
"[74991, 377684, 121606, 219328]",[],0
"[186300, 122985, 232915, 169600]",[],0
"[268803, 89040, 315418, 135655]",[],0
"[58919, 289494, 105534, 219328]",[],0
"[315485, 325071, 362100, 219328]",[],0
"[241290, 390412, 287905, 219328]",[],0
"[174866, 99444, 221481, 146059]","[(182621, 142145)]",1
"[53982, 354638, 100597, 219328]",[],0
"[173850, 93667, 220465, 140282]",[],0
"[150886, 194900, 197501, 219328]",[],0
"[355423, 382109, 402038, 219328]",[],0
"[69266, 67073, 115881, 113688]","[(72803, 67715)]",1
"[206738, 176969, 253353, 219328]","[(249218, 208706), (243245, 219327)]",2
"[405981, 179947, 452596, 219328]",[],0
"[170482, 182851, 217097, 219328]",[],0
"[407662, 9783, 454277, 55520]","[(443074, 12940)]",1
"[107324, 353284, 153939, 219328]",[],0
"[348688, 166674, 395303, 213289]",[],0
"[343355, 105924, 389970, 152539]",[],0
"[97117, 300552, 143732, 219328]",[],0
"[91496, 257280, 138111, 219328]",[],0
"[134333, 49724, 180948, 96339]",[],0
"[381933, 282674, 428548, 219328]",[],0
"[144225, 377819, 190840, 219328]",[],0
"[63570, 34849, 110185, 81464]","[(97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",4
"[206744, 398301, 253359, 219328]",[],0
"[54909, 213150, 101524, 219328]",[],0
"[251314, 262206, 297929, 219328]",[],0
"[355814, 81943, 402429, 128558]",[],0
"[378728, 81861, 425343, 128476]",[],0
"[38371, 67383, 84986, 113998]","[(59458, 97155), (72803, 67715)]",2
"[87386, 339552, 134001, 219328]",[],0
"[70893, 219960, 117508, 219328]",[],0
"[326628, 57354, 373243, 103969]",[],0
"[155605, 51023, 202220, 97638]","[(181333, 62750), (200563, 62770)]",2
"[310480, 312524, 357095, 219328]",[],0
"[60372, 121837, 106987, 168452]",[],0
"[400091, 166520, 446706, 213135]",[],0
"[219384, 98346, 265999, 144961]",[],0
"[286546, 245413, 333161, 219328]",[],0
"[376515, 148012, 423130, 194627]",[],0
"[408707, 185177, 455322, 219328]",[],0
"[336673, 99648, 383288, 146263]",[],0
"[347224, 219762, 393839, 219328]",[],0
"[144900, 101022, 191515, 147637]","[(182621, 142145)]",1
"[92968, 387903, 139583, 219328]",[],0
"[53034, 118962, 99649, 165577]",[],0
"[342241, 280810, 388856, 219328]",[],0
"[409887, 195592, 456502, 219328]",[],0
"[362397, 393789, 409012, 219328]",[],0
"[247109, 353441, 293724, 219328]",[],0
"[55719, 182187, 102334, 219328]",[],0
"[278833, 230590, 325448, 219328]",[],0
"[425996, 421630, 472611, 219328]",[],0
"[166601, 248586, 213216, 219328]",[],0
"[37614, 81531, 84229, 128146]","[(59458, 97155)]",1
"[191168, 100054, 237783, 146669]",[],0
"[269998, 126700, 316613, 173315]",[],0
"[129309, 42290, 175924, 88905]",[],0
"[73994, 409014, 120609, 219328]",[],0
"[238790, 235766, 285405, 219328]",[],0
"[60300, 197237, 106915, 219328]",[],0
"[402180, 125919, 448795, 172534]",[],0
"[71597, 177126, 118212, 219328]",[],0
"[78361, 112624, 124976, 159239]",[],0
"[132301, 331569, 178916, 219328]",[],0
"[295028, 172984, 341643, 219328]",[],0
"[354314, 268468, 400929, 219328]",[],0
"[188194, 317309, 234809, 219328]",[],0
"[342345, 260401, 388960, 219328]",[],0
"[272517, 355702, 319132, 219328]",[],0
"[149645, 413751, 196260, 219328]",[],0
"[163301, 17672, 209916, 64287]","[(194547, 17907), (165683, 22519), (181333, 62750), (200563, 62770)]",4
"[334737, 366927, 381352, 219328]",[],0
"[334087, 102591, 380702, 149206]",[],0
"[150507, 110725, 197122, 157340]","[(182621, 142145)]",1
"[270513, 295654, 317128, 219328]",[],0
"[379905, 65866, 426520, 112481]",[],0
"[171580, 238653, 218195, 219328]",[],0
"[99340, 65621, 145955, 112236]",[],0
"[33569, 246835, 80184, 219328]",[],0
"[286076, 285179, 332691, 219328]",[],0
"[302489, 329329, 349104, 219328]",[],0
"[303187, 294674, 349802, 219328]",[],0
"[394683, 353598, 441298, 219328]",[],0
"[205137, 228229, 251752, 219328]",[],0
"[174578, 326994, 221193, 219328]",[],0
"[425472, 185268, 472087, 219328]",[],0
"[126993, 181588, 173608, 219328]",[],0
"[267316, 84050, 313931, 130665]",[],0
"[280554, 386615, 327169, 219328]",[],0
"[394875, 21775, 441490, 68390]",[],0
"[395258, 260738, 441873, 219328]",[],0
"[81415, 9783, 128030, 55465]","[(81868, 9783), (82333, 9783), (82547, 9783), (82942, 9783), (83102, 9783), (83416, 9783), (83728, 9783), (84309, 9783), (84650, 9783), (85589, 9783), (85950, 9783), (86007, 9783), (86912, 9783), (88087, 9783), (88621, 9783), (89116, 9783), (90429, 9783), (90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (101228, 10532), (82564, 10832), (93565, 10870), (100745, 11476), (85483, 11574), (122199, 12087), (105003, 12340), (96432, 13026), (94047, 13060), (92728, 13196), (116696, 13511), (104767, 13542), (115607, 14151), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (109712, 16598), (82405, 16839), (101506, 17559), (97661, 18559), (108072, 19082), (98057, 19225), (89429, 19819), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",122
"[52182, 302762, 98797, 219328]",[],0
"[17935, 80635, 64550, 127250]","[(59458, 97155)]",1
"[409203, 65468, 455818, 112083]",[],0
"[36932, 176484, 83547, 219328]",[],0
"[171606, 358074, 218221, 219328]",[],0
"[109720, 409682, 156335, 219328]",[],0
"[40995, 362129, 87610, 219328]",[],0
"[33239, 405727, 79854, 219328]",[],0
"[128574, 391876, 175189, 219328]",[],0
"[101093, 419577, 147708, 219328]",[],0
"[196779, 208821, 243394, 219328]","[(243245, 219327)]",1
"[348603, 286075, 395218, 219328]",[],0
"[332967, 363858, 379582, 219328]",[],0
"[201138, 227649, 247753, 219328]",[],0
"[118113, 213709, 164728, 219328]",[],0
"[385458, 28897, 432073, 75512]",[],0
"[320769, 394436, 367384, 219328]",[],0
"[125016, 306417, 171631, 219328]",[],0
"[11971, 241909, 58586, 219328]",[],0
"[394992, 13764, 441607, 60379]",[],0
"[225646, 88577, 272261, 135192]",[],0
"[414673, 113586, 461288, 160201]",[],0
"[41362, 311631, 87977, 219328]",[],0
"[341630, 75915, 388245, 122530]",[],0
"[421131, 174006, 467746, 219328]",[],0
"[401540, 155215, 448155, 201830]",[],0
"[162707, 415502, 209322, 219328]",[],0
"[245307, 187555, 291922, 219328]","[(249218, 208706)]",1
"[282664, 224831, 329279, 219328]",[],0
"[265627, 180970, 312242, 219328]",[],0
"[147696, 278852, 194311, 219328]",[],0
"[167690, 240726, 214305, 219328]",[],0
"[423017, 288199, 469632, 219328]",[],0
"[182223, 218533, 228838, 219328]",[],0
"[359729, 183932, 406344, 219328]",[],0
"[219715, 404332, 266330, 219328]",[],0
"[155084, 373403, 201699, 219328]",[],0
"[15599, 120344, 62214, 166959]",[],0
"[382367, 252920, 428982, 219328]",[],0
"[402762, 164761, 449377, 211376]",[],0
"[219492, 232811, 266107, 219328]",[],0
"[395742, 395962, 442357, 219328]",[],0
"[365909, 76174, 412524, 122789]",[],0
"[101906, 258371, 148521, 219328]",[],0
"[107921, 97671, 154536, 144286]",[],0
"[335552, 109285, 382167, 155900]",[],0
"[48974, 150031, 95589, 196646]",[],0
"[271628, 273534, 318243, 219328]",[],0
"[94003, 316005, 140618, 219328]",[],0
"[105087, 354862, 151702, 219328]",[],0
"[262373, 71764, 308988, 118379]",[],0
"[260437, 138201, 307052, 184816]",[],0
"[235669, 104424, 282284, 151039]",[],0
"[69053, 36637, 115668, 83252]","[(97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",4
"[278588, 28162, 325203, 74777]",[],0
"[376695, 394644, 423310, 219328]",[],0
"[55235, 422055, 101850, 219328]",[],0
"[399451, 387013, 446066, 219328]",[],0
"[57645, 318118, 104260, 219328]",[],0
"[80123, 85262, 126738, 131877]",[],0
"[303261, 118145, 349876, 164760]",[],0
"[346853, 196389, 393468, 219328]",[],0
"[200115, 60478, 246730, 107093]","[(200563, 62770)]",1
"[58344, 205598, 104959, 219328]",[],0
"[264122, 73974, 310737, 120589]",[],0
"[184096, 308775, 230711, 219328]",[],0
"[281938, 114634, 328553, 161249]",[],0
"[326482, 125441, 373097, 172056]",[],0
"[408405, 321217, 455020, 219328]",[],0
"[307009, 240895, 353624, 219328]",[],0
"[324287, 158576, 370902, 205191]",[],0
"[58159, 81696, 104774, 128311]","[(59458, 97155)]",1
"[227462, 58211, 274077, 104826]",[],0
"[400840, 106939, 447455, 153554]",[],0
"[384174, 76406, 430789, 123021]",[],0
"[101404, 368747, 148019, 219328]",[],0
"[147425, 152624, 194040, 199239]",[],0
"[423599, 362732, 470214, 219328]",[],0
"[178333, 96797, 224948, 143412]","[(182621, 142145)]",1
"[241736, 380619, 288351, 219328]",[],0
"[184294, 294503, 230909, 219328]",[],0
"[60567, 403737, 107182, 219328]",[],0
"[55482, 215896, 102097, 219328]",[],0
"[14155, 40783, 60770, 87398]","[(45785, 56718), (37985, 59118)]",2
"[107003, 188189, 153618, 219328]",[],0
"[236288, 138260, 282903, 184875]",[],0
"[181601, 232244, 228216, 219328]",[],0
"[317022, 73080, 363637, 119695]",[],0
"[180193, 42464, 226808, 89079]","[(181333, 62750), (200563, 62770)]",2
"[260674, 326897, 307289, 219328]",[],0
"[266690, 163797, 313305, 210412]",[],0
"[136573, 209242, 183188, 219328]",[],0
"[382745, 39087, 429360, 85702]",[],0
"[188927, 181954, 235542, 219328]",[],0
"[96731, 55194, 143346, 101809]",[],0
"[301898, 152864, 348513, 199479]",[],0
"[248345, 11375, 294960, 57990]","[(279774, 12055), (250983, 13907), (286201, 14322), (277400, 19941), (260858, 24535)]",5
"[423273, 333366, 469888, 219328]",[],0
"[336071, 91842, 382686, 138457]",[],0
"[82166, 393265, 128781, 219328]",[],0
"[300569, 305576, 347184, 219328]",[],0
"[185193, 364694, 231808, 219328]",[],0
"[398184, 246233, 444799, 219328]",[],0
"[371597, 43562, 418212, 90177]",[],0
"[422968, 212359, 469583, 219328]",[],0
"[150610, 253598, 197225, 219328]",[],0
"[156612, 23395, 203227, 70010]","[(181333, 62750), (200563, 62770)]",2
"[220179, 20581, 266794, 67196]","[(260858, 24535)]",1
"[246999, 66466, 293614, 113081]",[],0
"[77231, 165707, 123846, 212322]",[],0
"[180900, 164263, 227515, 210878]",[],0
"[326261, 89669, 372876, 136284]",[],0
"[264597, 241260, 311212, 219328]",[],0
"[11743, 327414, 58358, 219328]",[],0
"[178322, 89498, 224937, 136113]",[],0
"[225226, 22095, 271841, 68710]","[(260858, 24535)]",1
"[164728, 101650, 211343, 148265]","[(182621, 142145)]",1
"[310957, 90258, 357572, 136873]",[],0
"[49145, 228936, 95760, 219328]",[],0
"[404941, 276513, 451556, 219328]",[],0
"[245525, 288191, 292140, 219328]",[],0
"[344507, 416345, 391122, 219328]",[],0
"[80816, 228400, 127431, 219328]",[],0
"[186154, 77441, 232769, 124056]",[],0
"[370859, 302560, 417474, 219328]",[],0
"[196639, 317907, 243254, 219328]",[],0
"[96470, 51334, 143085, 97949]",[],0
"[56833, 135153, 103448, 181768]",[],0
"[67025, 114140, 113640, 160755]",[],0
"[258919, 384350, 305534, 219328]",[],0
"[351160, 108508, 397775, 155123]",[],0
"[22644, 424098, 69259, 219328]",[],0
"[205364, 181033, 251979, 219328]","[(249218, 208706), (243245, 219327)]",2
"[146691, 194263, 193306, 219328]",[],0
"[317400, 140593, 364015, 187208]",[],0
"[240337, 280322, 286952, 219328]",[],0
"[401089, 28237, 447704, 74852]",[],0
"[171448, 241831, 218063, 219328]",[],0
"[235390, 124944, 282005, 171559]",[],0
"[404980, 394441, 451595, 219328]",[],0
"[398695, 256502, 445310, 219328]",[],0
"[15902, 281658, 62517, 219328]",[],0
"[320633, 390695, 367248, 219328]",[],0
"[215480, 382218, 262095, 219328]",[],0
"[427569, 184774, 474184, 219328]",[],0
"[120509, 303144, 167124, 219328]",[],0
"[191035, 162066, 237650, 208681]",[],0
"[93439, 100948, 140054, 147563]",[],0
"[388927, 383778, 435542, 219328]",[],0
"[155487, 112819, 202102, 159434]","[(182621, 142145)]",1
"[70390, 192927, 117005, 219328]",[],0
"[394004, 206288, 440619, 219328]",[],0
"[89040, 166347, 135655, 212962]",[],0
"[142159, 380745, 188774, 219328]",[],0
"[334680, 96037, 381295, 142652]",[],0
"[220836, 22636, 267451, 69251]","[(260858, 24535)]",1
"[357845, 48831, 404460, 95446]",[],0
"[105535, 212762, 152150, 219328]",[],0
"[223975, 49181, 270590, 95796]",[],0
"[48419, 362849, 95034, 219328]",[],0
"[306670, 139171, 353285, 185786]",[],0
"[288974, 43452, 335589, 90067]",[],0
"[121327, 177993, 167942, 219328]",[],0
"[397345, 245462, 443960, 219328]",[],0
"[300613, 383649, 347228, 219328]",[],0
"[326772, 424476, 373387, 219328]",[],0
"[59566, 413253, 106181, 219328]",[],0
"[97007, 91791, 143622, 138406]",[],0
"[409684, 325623, 456299, 219328]",[],0
"[316576, 327050, 363191, 219328]",[],0
"[33466, 237703, 80081, 219328]",[],0
"[415046, 144521, 461661, 191136]",[],0
"[120211, 289461, 166826, 219328]",[],0
"[40034, 266905, 86649, 219328]",[],0
"[46529, 16939, 93144, 63554]","[(63498, 17671), (63107, 18050), (53682, 18069), (50668, 19879), (64482, 19940), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (49317, 22137), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (70320, 17096), (78083, 18380), (78438, 19163), (89429, 19819), (77898, 21019), (73225, 23191), (73683, 24778), (85915, 25965), (91686, 32602)]",26
"[348276, 33689, 394891, 80304]",[],0
"[319662, 106738, 366277, 153353]",[],0
"[97947, 266366, 144562, 219328]",[],0
"[403782, 353383, 450397, 219328]",[],0
"[112595, 281262, 159210, 219328]",[],0
"[160633, 309521, 207248, 219328]",[],0
"[396422, 305864, 443037, 219328]",[],0
"[54067, 86940, 100682, 133555]","[(59458, 97155)]",1
"[203519, 294046, 250134, 219328]",[],0
"[422646, 9783, 469261, 55162]","[(443074, 12940), (462771, 37243)]",2
"[333301, 183442, 379916, 219328]",[],0
"[351824, 170542, 398439, 217157]",[],0
"[294667, 423347, 341282, 219328]",[],0
"[126702, 312608, 173317, 219328]",[],0
"[167391, 14502, 214006, 61117]","[(168299, 14657), (171536, 15407), (194547, 17907)]",3
"[309019, 224442, 355634, 219328]",[],0
"[193736, 45281, 240351, 91896]","[(200563, 62770)]",1
"[180461, 154895, 227076, 201510]",[],0
"[409999, 189506, 456614, 219328]",[],0
"[60780, 165609, 107395, 212224]",[],0
"[303860, 86283, 350475, 132898]",[],0
"[192723, 28225, 239338, 74840]","[(200563, 62770)]",1
"[387316, 15718, 433931, 62333]",[],0
"[344663, 321105, 391278, 219328]",[],0
"[218082, 12560, 264697, 59175]","[(219818, 13637), (250983, 13907), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (260858, 24535)]",7
"[234594, 130516, 281209, 177131]",[],0
"[233902, 307104, 280517, 219328]",[],0
"[251923, 162205, 298538, 208820]",[],0
"[10330, 100132, 56945, 146747]",[],0
"[369871, 308477, 416486, 219328]",[],0
"[246304, 290145, 292919, 219328]",[],0
"[43531, 347798, 90146, 219328]",[],0
"[415211, 15295, 461826, 61910]",[],0
"[358781, 31044, 405396, 77659]",[],0
"[426291, 55770, 472906, 102385]",[],0
"[74892, 214368, 121507, 219328]",[],0
"[209268, 321510, 255883, 219328]",[],0
"[100001, 392947, 146616, 219328]",[],0
"[123398, 349380, 170013, 219328]",[],0
"[295425, 64484, 342040, 111099]",[],0
"[23747, 29556, 70362, 76171]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",5
"[214952, 220652, 261567, 219328]",[],0
"[156481, 97853, 203096, 144468]","[(182621, 142145)]",1
"[207499, 21906, 254114, 68521]",[],0
"[359618, 175284, 406233, 219328]",[],0
"[338464, 228300, 385079, 219328]",[],0
"[280112, 113494, 326727, 160109]",[],0
"[277541, 194906, 324156, 219328]",[],0
"[320515, 137124, 367130, 183739]",[],0
"[363408, 25023, 410023, 71638]",[],0
"[225800, 266300, 272415, 219328]",[],0
"[277025, 338553, 323640, 219328]",[],0
"[33122, 112963, 79737, 159578]",[],0
"[185480, 248096, 232095, 219328]",[],0
"[389766, 104607, 436381, 151222]",[],0
"[305864, 111506, 352479, 158121]",[],0
"[119454, 26823, 166069, 73438]","[(145935, 34939)]",1
"[112990, 70602, 159605, 117217]",[],0
"[162080, 405186, 208695, 219328]",[],0
"[177746, 181106, 224361, 219328]",[],0
"[392368, 167894, 438983, 214509]",[],0
"[424559, 83553, 471174, 130168]",[],0
"[102750, 310307, 149365, 219328]",[],0
"[385902, 225741, 432517, 219328]",[],0
"[152668, 37091, 199283, 83706]","[(181333, 62750)]",1
"[208702, 426340, 255317, 219328]",[],0
"[66056, 404883, 112671, 219328]",[],0
"[306358, 423700, 352973, 219328]",[],0
"[269050, 93212, 315665, 139827]",[],0
"[423550, 207342, 470165, 219328]",[],0
"[419886, 124495, 466501, 171110]",[],0
"[223088, 407480, 269703, 219328]",[],0
"[211094, 75612, 257709, 122227]",[],0
"[301768, 339380, 348383, 219328]",[],0
"[240146, 334716, 286761, 219328]",[],0
"[369215, 198247, 415830, 219328]",[],0
"[32237, 345405, 78852, 219328]",[],0
"[331515, 283267, 378130, 219328]",[],0
"[127507, 121271, 174122, 167886]",[],0
"[277084, 217610, 323699, 219328]",[],0
"[263044, 125686, 309659, 172301]",[],0
"[307887, 390242, 354502, 219328]",[],0
"[49137, 291385, 95752, 219328]",[],0
"[66333, 88482, 112948, 135097]",[],0
"[94740, 167150, 141355, 213765]",[],0
"[22888, 175437, 69503, 219328]",[],0
"[67775, 76905, 114390, 123520]",[],0
"[332739, 342425, 379354, 219328]",[],0
"[285080, 332688, 331695, 219328]",[],0
"[422008, 102332, 468623, 148947]",[],0
"[294634, 226279, 341249, 219328]",[],0
"[142551, 15037, 189166, 61652]","[(171536, 15407), (164496, 15993), (144008, 17433), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939)]",8
"[409486, 421569, 456101, 219328]",[],0
"[200233, 80318, 246848, 126933]",[],0
"[31441, 278165, 78056, 219328]",[],0
"[121450, 383140, 168065, 219328]",[],0
"[241293, 357849, 287908, 219328]",[],0
"[329566, 149703, 376181, 196318]",[],0
"[416805, 226617, 463420, 219328]",[],0
"[414067, 39558, 460682, 86173]",[],0
"[402097, 138756, 448712, 185371]",[],0
"[317103, 147712, 363718, 194327]",[],0
"[109409, 184920, 156024, 219328]",[],0
"[357367, 63182, 403982, 109797]",[],0
"[372172, 148675, 418787, 195290]",[],0
"[266106, 202681, 312721, 219328]",[],0
"[162167, 38595, 208782, 85210]","[(181333, 62750), (200563, 62770)]",2
"[146981, 373607, 193596, 219328]",[],0
"[64611, 196426, 111226, 219328]",[],0
"[157365, 110227, 203980, 156842]","[(182621, 142145)]",1
"[186660, 130066, 233275, 176681]",[],0
"[134565, 112586, 181180, 159201]",[],0
"[106691, 367280, 153306, 219328]",[],0
"[206535, 71911, 253150, 118526]",[],0
"[288575, 139942, 335190, 186557]",[],0
"[356663, 96661, 403278, 143276]",[],0
"[189698, 212942, 236313, 219328]",[],0
"[22201, 287866, 68816, 219328]",[],0
"[358890, 31045, 405505, 77660]",[],0
"[288429, 235512, 335044, 219328]",[],0
"[367211, 65537, 413826, 112152]",[],0
"[141254, 379942, 187869, 219328]",[],0
"[113495, 276124, 160110, 219328]",[],0
"[165720, 394240, 212335, 219328]",[],0
"[53110, 62947, 99725, 109562]","[(59458, 97155), (72803, 67715)]",2
"[270326, 229466, 316941, 219328]",[],0
"[361538, 297970, 408153, 219328]",[],0
"[193149, 102209, 239764, 148824]",[],0
"[85398, 426239, 132013, 219328]",[],0
"[72032, 158647, 118647, 205262]",[],0
"[391717, 426614, 438332, 219328]",[],0
"[395657, 405949, 442272, 219328]",[],0
"[162621, 99327, 209236, 145942]","[(182621, 142145)]",1
"[262941, 162503, 309556, 209118]",[],0
"[137666, 290703, 184281, 219328]",[],0
"[312342, 369738, 358957, 219328]",[],0
"[134232, 48847, 180847, 95462]",[],0
"[258517, 109167, 305132, 155782]",[],0
"[195967, 231714, 242582, 219328]",[],0
"[148922, 179930, 195537, 219328]",[],0
"[62274, 423154, 108889, 219328]",[],0
"[81756, 251166, 128371, 219328]",[],0
"[337049, 192268, 383664, 219328]",[],0
"[273744, 76102, 320359, 122717]",[],0
"[40988, 409582, 87603, 219328]",[],0
"[249765, 218382, 296380, 219328]",[],0
"[410680, 260885, 457295, 219328]",[],0
"[175308, 327771, 221923, 219328]",[],0
"[171471, 261934, 218086, 219328]",[],0
"[82020, 156704, 128635, 203319]",[],0
"[32037, 223427, 78652, 219328]",[],0
"[369858, 427535, 416473, 219328]",[],0
"[42895, 251169, 89510, 219328]",[],0
"[319253, 101184, 365868, 147799]",[],0
"[43843, 408086, 90458, 219328]",[],0
"[67312, 214630, 113927, 219328]",[],0
"[129366, 161144, 175981, 207759]",[],0
"[336201, 64342, 382816, 110957]",[],0
"[231114, 336817, 277729, 219328]",[],0
"[314025, 162941, 360640, 209556]",[],0
"[291859, 24437, 338474, 71052]",[],0
"[304881, 33827, 351496, 80442]",[],0
"[220069, 397046, 266684, 219328]",[],0
"[224333, 282722, 270948, 219328]",[],0
"[200938, 127304, 247553, 173919]",[],0
"[414813, 136776, 461428, 183391]",[],0
"[93604, 350712, 140219, 219328]",[],0
"[349840, 64945, 396455, 111560]",[],0
"[69284, 288768, 115899, 219328]",[],0
"[325444, 84356, 372059, 130971]",[],0
"[163281, 195987, 209896, 219328]",[],0
"[262605, 275903, 309220, 219328]",[],0
"[137200, 234652, 183815, 219328]",[],0
"[415700, 86284, 462315, 132899]",[],0
"[321735, 322080, 368350, 219328]",[],0
"[106108, 187243, 152723, 219328]",[],0
"[103213, 407001, 149828, 219328]",[],0
"[353260, 19527, 399875, 66142]",[],0
"[183620, 86665, 230235, 133280]",[],0
"[62042, 277275, 108657, 219328]",[],0
"[173007, 326056, 219622, 219328]",[],0
"[138075, 61694, 184690, 108309]","[(181333, 62750)]",1
"[393323, 398720, 439938, 219328]",[],0
"[302725, 62604, 349340, 109219]",[],0
"[394102, 366383, 440717, 219328]",[],0
"[258473, 282314, 305088, 219328]",[],0
"[330671, 374111, 377286, 219328]",[],0
"[266844, 158304, 313459, 204919]",[],0
"[183829, 331207, 230444, 219328]",[],0
"[55622, 117575, 102237, 164190]",[],0
"[29785, 340458, 76400, 219328]",[],0
"[219921, 143870, 266536, 190485]",[],0
"[276663, 380701, 323278, 219328]",[],0
"[186406, 123337, 233021, 169952]",[],0
"[316550, 186524, 363165, 219328]",[],0
"[144617, 387176, 191232, 219328]",[],0
"[418495, 398611, 465110, 219328]",[],0
"[375579, 42927, 422194, 89542]",[],0
"[244130, 427009, 290745, 219328]",[],0
"[74865, 28167, 121480, 74782]","[(91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",7
"[360119, 58895, 406734, 105510]",[],0
"[238410, 379734, 285025, 219328]",[],0
"[155447, 408062, 202062, 219328]",[],0
"[183634, 141404, 230249, 188019]",[],0
"[240730, 17494, 287345, 64109]","[(277400, 19941), (260858, 24535)]",2
"[188088, 392210, 234703, 219328]",[],0
"[176566, 342679, 223181, 219328]",[],0
"[135257, 193121, 181872, 219328]",[],0
"[391227, 197925, 437842, 219328]",[],0
"[196035, 384606, 242650, 219328]",[],0
"[204828, 113679, 251443, 160294]",[],0
"[17249, 214584, 63864, 219328]",[],0
"[337617, 312743, 384232, 219328]",[],0
"[290417, 169703, 337032, 216318]",[],0
"[218093, 424279, 264708, 219328]",[],0
"[324181, 19656, 370796, 66271]",[],0
"[293903, 70411, 340518, 117026]",[],0
"[172877, 20803, 219492, 67418]","[(181333, 62750), (200563, 62770)]",2
"[235696, 83287, 282311, 129902]",[],0
"[56731, 73671, 103346, 120286]","[(59458, 97155)]",1
"[34714, 352266, 81329, 219328]",[],0
"[299793, 161117, 346408, 207732]",[],0
"[111397, 403335, 158012, 219328]",[],0
"[351546, 197627, 398161, 219328]",[],0
"[135216, 304463, 181831, 219328]",[],0
"[51558, 408620, 98173, 219328]",[],0
"[125039, 358177, 171654, 219328]",[],0
"[235100, 174517, 281715, 219328]","[(249218, 208706), (243245, 219327)]",2
"[345892, 340163, 392507, 219328]",[],0
"[373094, 337793, 419709, 219328]",[],0
"[158405, 18988, 205020, 65603]","[(165683, 22519), (181333, 62750), (200563, 62770)]",3
"[42175, 249729, 88790, 219328]",[],0
"[152311, 339847, 198926, 219328]",[],0
"[208175, 120216, 254790, 166831]",[],0
"[92227, 388372, 138842, 219328]",[],0
"[245569, 13813, 292184, 60428]","[(250983, 13907), (286201, 14322), (277400, 19941), (260858, 24535)]",4
