SRC_random Query: Large,Depth,BBoxes,Data Size
"[144207, 321195, 284054, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[37523, 211862, 177370, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[227581, 155376, 367428, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[313477, 126312, 453324, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[141007, 172087, 280854, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[287454, 264754, 427301, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[243423, 72543, 383270, 212390]",1,"[69337, 9783, 474275, 219328]",309
"[230233, 204447, 370080, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[97002, 281124, 236849, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[35004, 129233, 174851, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[258370, 209286, 398217, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[24164, 133154, 164011, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[50637, 169753, 190484, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[59718, 103861, 199565, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[75582, 237581, 215429, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[16083, 198000, 155930, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[283621, 225122, 423468, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[73422, 284592, 213269, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137371, 270173, 277218, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155804, 148915, 295651, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[220042, 234349, 359889, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[254910, 38711, 394757, 178558]",1,"[69337, 9783, 474275, 219328]",309
"[94222, 282966, 234069, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[195445, 114266, 335292, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138778, 87363, 278625, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[124146, 165843, 263993, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[84294, 105781, 224141, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[297355, 139398, 437202, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[293418, 22404, 433265, 162251]",1,"[69337, 9783, 474275, 219328]",309
"[103143, 130083, 242990, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[226939, 90348, 366786, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135701, 301703, 275548, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75655, 312948, 215502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96197, 138115, 236044, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[282851, 165081, 422698, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[19145, 249749, 158992, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[112861, 40814, 252708, 180661]",1,"[69337, 9783, 474275, 219328]",309
"[224145, 96097, 363992, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[207879, 273159, 347726, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[211490, 119522, 351337, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209867, 287676, 349714, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[283961, 266686, 423808, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[62137, 74581, 201984, 214428]",0,"[8117, 9783, 474275, 219328]",617
"[53185, 287462, 193032, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[14226, 50973, 154073, 190820]",0,"[8117, 9783, 474275, 219328]",617
"[13646, 135534, 153493, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[215665, 244247, 355512, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152709, 224360, 292556, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[189150, 215889, 328997, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[143516, 48295, 283363, 188142]",1,"[69337, 9783, 474275, 219328]",309
"[90805, 315366, 230652, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135346, 118163, 275193, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[31891, 36250, 171738, 176097]",0,"[8117, 9783, 474275, 219328]",617
"[276172, 43262, 416019, 183109]",1,"[69337, 9783, 474275, 219328]",309
"[242083, 138658, 381930, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[244366, 78627, 384213, 218474]",1,"[69337, 9783, 474275, 219328]",309
"[322596, 275339, 462443, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[159717, 15190, 299564, 155037]",1,"[69337, 9783, 474275, 219328]",309
"[321832, 85573, 461679, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[192247, 195801, 332094, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[200544, 164015, 340391, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[271178, 141028, 411025, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78171, 19914, 218018, 159761]",1,"[69337, 9783, 474275, 219328]",309
"[259486, 112768, 399333, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[327180, 216210, 467027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[186048, 256381, 325895, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[166147, 238998, 305994, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81161, 257385, 221008, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[163253, 182116, 303100, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[191093, 324310, 330940, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[207716, 215662, 347563, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311549, 218498, 451396, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[271055, 164304, 410902, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[304187, 131450, 444034, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107107, 234254, 246954, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121565, 147135, 261412, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[277795, 95888, 417642, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[275324, 81656, 415171, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[321307, 279374, 461154, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[286897, 273572, 426744, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[257602, 187274, 397449, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[143894, 235355, 283741, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[166269, 247301, 306116, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284272, 35462, 424119, 175309]",1,"[69337, 9783, 474275, 219328]",309
"[109998, 142854, 249845, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[248669, 44173, 388516, 184020]",1,"[69337, 9783, 474275, 219328]",309
"[17700, 113633, 157547, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[321216, 62230, 461063, 202077]",1,"[69337, 9783, 474275, 219328]",309
"[142520, 9783, 282367, 148514]",1,"[69337, 9783, 474275, 219328]",309
"[121668, 105111, 261515, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[332207, 99126, 472054, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[197059, 327616, 336906, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[148455, 12841, 288302, 152688]",1,"[69337, 9783, 474275, 219328]",309
"[16762, 18944, 156609, 158791]",0,"[8117, 9783, 474275, 219328]",617
"[326658, 95923, 466505, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170857, 131920, 310704, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[214187, 270159, 354034, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[198579, 194091, 338426, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54155, 313292, 194002, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[234575, 68588, 374422, 208435]",1,"[69337, 9783, 474275, 219328]",309
"[21084, 98394, 160931, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[15600, 319478, 155447, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[286877, 151007, 426724, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[193079, 117491, 332926, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209418, 111301, 349265, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[175505, 104835, 315352, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[101867, 268324, 241714, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[87361, 328844, 227208, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[318187, 273214, 458034, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221863, 315770, 361710, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126968, 9783, 266815, 149405]",1,"[69337, 9783, 474275, 219328]",309
"[36511, 236777, 176358, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[325038, 24553, 464885, 164400]",1,"[69337, 9783, 474275, 219328]",309
"[79183, 271552, 219030, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52795, 227961, 192642, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[170808, 182045, 310655, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[332717, 107241, 472564, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[40341, 185917, 180188, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[80560, 173856, 220407, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151975, 262945, 291822, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260430, 327392, 400277, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[181438, 149451, 321285, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[48959, 248586, 188806, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[91782, 64569, 231629, 204416]",1,"[69337, 9783, 474275, 219328]",309
"[276777, 143878, 416624, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[301155, 220223, 441002, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[326888, 242888, 466735, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228988, 91503, 368835, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[326610, 227876, 466457, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74388, 67060, 214235, 206907]",1,"[69337, 9783, 474275, 219328]",309
"[314576, 66542, 454423, 206389]",1,"[69337, 9783, 474275, 219328]",309
"[105647, 260969, 245494, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162365, 60549, 302212, 200396]",1,"[69337, 9783, 474275, 219328]",309
"[231342, 145599, 371189, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152885, 66123, 292732, 205970]",1,"[69337, 9783, 474275, 219328]",309
"[194604, 275020, 334451, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[289144, 47297, 428991, 187144]",1,"[69337, 9783, 474275, 219328]",309
"[12351, 29559, 152198, 169406]",0,"[8117, 9783, 474275, 219328]",617
"[326793, 15889, 466640, 155736]",1,"[69337, 9783, 474275, 219328]",309
"[80728, 72534, 220575, 212381]",1,"[69337, 9783, 474275, 219328]",309
"[222079, 210000, 361926, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260474, 22297, 400321, 162144]",1,"[69337, 9783, 474275, 219328]",309
"[172370, 81748, 312217, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52722, 213659, 192569, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[311787, 126141, 451634, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[33653, 117818, 173500, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[224344, 22592, 364191, 162439]",1,"[69337, 9783, 474275, 219328]",309
"[32846, 322208, 172693, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[217514, 77578, 357361, 217425]",1,"[69337, 9783, 474275, 219328]",309
"[301859, 163935, 441706, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221342, 220307, 361189, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294559, 36836, 434406, 176683]",1,"[69337, 9783, 474275, 219328]",309
"[241785, 292490, 381632, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[84351, 302015, 224198, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74761, 116809, 214608, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316688, 96383, 456535, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54926, 310395, 194773, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[254324, 159011, 394171, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[148558, 140612, 288405, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[119074, 219477, 258921, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12832, 35144, 152679, 174991]",0,"[8117, 9783, 474275, 219328]",617
"[282565, 44902, 422412, 184749]",1,"[69337, 9783, 474275, 219328]",309
"[13493, 157359, 153340, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[89122, 81962, 228969, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274089, 78677, 413936, 218524]",1,"[69337, 9783, 474275, 219328]",309
"[68156, 182295, 208003, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[11485, 177629, 151332, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[84327, 181270, 224174, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311344, 40923, 451191, 180770]",1,"[69337, 9783, 474275, 219328]",309
"[53277, 203685, 193124, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[116700, 141217, 256547, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[244604, 182082, 384451, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[262492, 254805, 402339, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[288979, 284126, 428826, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52344, 50516, 192191, 190363]",0,"[8117, 9783, 474275, 219328]",617
"[173544, 238151, 313391, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209284, 219564, 349131, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[292390, 259793, 432237, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[297147, 231396, 436994, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[280039, 46928, 419886, 186775]",1,"[69337, 9783, 474275, 219328]",309
"[123106, 83469, 262953, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[217628, 276259, 357475, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172424, 85811, 312271, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[45062, 83181, 184909, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[89850, 26176, 229697, 166023]",1,"[69337, 9783, 474275, 219328]",309
"[209468, 304447, 349315, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[68871, 43828, 208718, 183675]",0,"[8117, 9783, 474275, 219328]",617
"[283032, 148422, 422879, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[304492, 166823, 444339, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[192788, 258182, 332635, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[218946, 318220, 358793, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[175458, 334401, 315305, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[252827, 276767, 392674, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[189112, 129906, 328959, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[271402, 27826, 411249, 167673]",1,"[69337, 9783, 474275, 219328]",309
"[209378, 199998, 349225, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[187561, 276721, 327408, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[11731, 139068, 151578, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[309249, 48459, 449096, 188306]",1,"[69337, 9783, 474275, 219328]",309
"[257307, 66287, 397154, 206134]",1,"[69337, 9783, 474275, 219328]",309
"[201049, 236292, 340896, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[332652, 135987, 472499, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294246, 20851, 434093, 160698]",1,"[69337, 9783, 474275, 219328]",309
"[280055, 274354, 419902, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[66654, 29224, 206501, 169071]",0,"[8117, 9783, 474275, 219328]",617
"[306911, 196177, 446758, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[28956, 199878, 168803, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[102393, 186852, 242240, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[149287, 262944, 289134, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261422, 227840, 401269, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[8800, 131931, 148647, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[258420, 188608, 398267, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[92378, 31024, 232225, 170871]",1,"[69337, 9783, 474275, 219328]",309
"[259899, 283849, 399746, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[94567, 210109, 234414, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[158998, 312343, 298845, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261712, 119805, 401559, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[22427, 246268, 162274, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[322573, 99031, 462420, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[328756, 239684, 468603, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[173397, 311360, 313244, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[179958, 233528, 319805, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[305849, 83660, 445696, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[276762, 233316, 416609, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213345, 132492, 353192, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[201387, 207861, 341234, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162896, 134270, 302743, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[118935, 141767, 258782, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[134888, 289377, 274735, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[315954, 203186, 455801, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246948, 132984, 386795, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322336, 185184, 462183, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[84906, 176966, 224753, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135820, 83576, 275667, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[142702, 296680, 282549, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[98805, 289409, 238652, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[320826, 68273, 460673, 208120]",1,"[69337, 9783, 474275, 219328]",309
"[242417, 259682, 382264, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[115498, 103286, 255345, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322859, 195779, 462706, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[325433, 138703, 465280, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54671, 291661, 194518, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[268548, 118369, 408395, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162122, 212423, 301969, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151474, 276419, 291321, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114041, 193688, 253888, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221351, 173437, 361198, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18989, 30832, 158836, 170679]",0,"[8117, 9783, 474275, 219328]",617
"[108827, 111402, 248674, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[324743, 93866, 464590, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[300260, 248415, 440107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50550, 139636, 190397, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[271033, 158989, 410880, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263152, 228201, 402999, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172838, 210160, 312685, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[36665, 68428, 176512, 208275]",0,"[8117, 9783, 474275, 219328]",617
"[38903, 183567, 178750, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[91852, 147644, 231699, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[330548, 301079, 470395, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[237819, 170058, 377666, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[295404, 225626, 435251, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260674, 204712, 400521, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[123661, 55129, 263508, 194976]",1,"[69337, 9783, 474275, 219328]",309
"[50153, 55956, 190000, 195803]",0,"[8117, 9783, 474275, 219328]",617
"[273475, 17307, 413322, 157154]",1,"[69337, 9783, 474275, 219328]",309
"[313527, 277112, 453374, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[181620, 320918, 321467, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58325, 303559, 198172, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[131285, 18706, 271132, 158553]",1,"[69337, 9783, 474275, 219328]",309
"[29743, 58173, 169590, 198020]",0,"[8117, 9783, 474275, 219328]",617
"[171741, 56078, 311588, 195925]",1,"[69337, 9783, 474275, 219328]",309
"[316447, 213320, 456294, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75431, 309985, 215278, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[328518, 286628, 468365, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111840, 153724, 251687, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[163035, 91345, 302882, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104430, 317642, 244277, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126614, 79894, 266461, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[76325, 127818, 216172, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[143319, 268167, 283166, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[167232, 84279, 307079, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[331188, 150362, 471035, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[115300, 49240, 255147, 189087]",1,"[69337, 9783, 474275, 219328]",309
"[79604, 221479, 219451, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[103535, 112384, 243382, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316811, 17132, 456658, 156979]",1,"[69337, 9783, 474275, 219328]",309
"[192377, 290090, 332224, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259640, 74280, 399487, 214127]",1,"[69337, 9783, 474275, 219328]",309
"[150121, 50879, 289968, 190726]",1,"[69337, 9783, 474275, 219328]",309
"[332100, 154534, 471947, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322231, 123761, 462078, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[10251, 83315, 150098, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[116713, 310884, 256560, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[9886, 227372, 149733, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[74783, 84387, 214630, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[262379, 290472, 402226, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29646, 272002, 169493, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[175231, 123454, 315078, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[99556, 247520, 239403, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[174109, 240161, 313956, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129459, 152475, 269306, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107073, 60746, 246920, 200593]",1,"[69337, 9783, 474275, 219328]",309
"[191513, 265093, 331360, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150805, 192994, 290652, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[290522, 316729, 430369, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[156345, 122344, 296192, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[157926, 297718, 297773, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213882, 42445, 353729, 182292]",1,"[69337, 9783, 474275, 219328]",309
"[99972, 205022, 239819, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67778, 317445, 207625, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[58032, 279125, 197879, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[80720, 249717, 220567, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[83709, 229657, 223556, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[145269, 289217, 285116, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[110396, 101252, 250243, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[43995, 147085, 183842, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[239062, 179586, 378909, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205337, 276486, 345184, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34993, 188641, 174840, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[212599, 209420, 352446, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[296254, 74107, 436101, 213954]",1,"[69337, 9783, 474275, 219328]",309
"[291801, 306558, 431648, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[87780, 26354, 227627, 166201]",1,"[69337, 9783, 474275, 219328]",309
"[168230, 331445, 308077, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[240729, 278779, 380576, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[309821, 226148, 449668, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[118288, 253856, 258135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114781, 213337, 254628, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54110, 59271, 193957, 199118]",0,"[8117, 9783, 474275, 219328]",617
"[288771, 218940, 428618, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71872, 273783, 211719, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[252731, 96160, 392578, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25041, 113767, 164888, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[130281, 134318, 270128, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[57996, 321908, 197843, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[206288, 221236, 346135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[44640, 295409, 184487, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[119590, 283701, 259437, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[112299, 122670, 252146, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[265954, 55752, 405801, 195599]",1,"[69337, 9783, 474275, 219328]",309
"[108499, 60356, 248346, 200203]",1,"[69337, 9783, 474275, 219328]",309
"[277183, 76392, 417030, 216239]",1,"[69337, 9783, 474275, 219328]",309
"[324679, 110514, 464526, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[296599, 310540, 436446, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[280639, 333709, 420486, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[234418, 323086, 374265, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[215157, 145529, 355004, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255234, 324190, 395081, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[23256, 192033, 163103, 219328]",0,"[8117, 9783, 474275, 219328]",617
